"idAsistencia";"id_sede_clase";"id_alumno"
7274;4797;2067
7275;4807;11443
7276;7620;14155
7277;5427;11798
7278;9266;8269
7279;13808;3950
7280;3626;8315
7281;4362;8939
7282;6443;9008
7283;2761;2026
7284;1714;12652
7285;13286;9436
7286;510;10341
7287;12859;1431
7288;2318;9529
7289;5089;4896
7290;14648;2910
7291;9010;58
7292;8165;14777
7293;3383;4966
7294;13744;1426
7295;3483;11419
7296;10413;8089
7297;7238;13791
7298;10563;10304
7299;13419;12679
7300;2465;10673
7301;4712;6610
7302;1832;13576
7303;5099;15554
7304;2369;3255
7305;1992;9949
7306;5305;2054
7307;11997;2281
7308;15183;4755
7309;14393;13642
7310;3626;8516
7311;9627;15236
7312;1607;11293
7313;7127;11497
7314;13023;14908
7315;11223;242
7316;8938;2255
7317;8148;12943
7318;15047;8212
7319;12594;14403
7320;2278;10794
7321;9399;12060
7322;11316;425
7323;4770;7835
7324;12204;6001
7325;6014;10723
7326;11140;9155
7327;4668;10510
7328;12931;6772
7329;2994;4513
7330;8384;672
7331;6413;11841
7332;14661;2956
7333;14607;3597
7334;15048;4882
7335;4373;1555
7336;12167;4779
7337;9296;6718
7338;2153;13584
7339;11878;4144
7340;1;6903
7341;14729;2180
7342;113;13470
7343;8739;2951
7344;7881;2346
7345;9591;2669
7346;14749;6967
7347;5376;11889
7348;5145;13351
7349;488;8366
7350;6412;229
7351;13624;5725
7352;11056;13227
7353;15032;6765
7354;9721;15820
7355;15103;7135
7356;10923;6308
7357;2806;9068
7358;7270;6261
7359;1598;10193
7360;13249;6170
7361;5772;7176
7362;4351;1092
7363;1378;11828
7364;15243;4883
7365;13648;6304
7366;5540;6721
7367;13750;12214
7368;4764;4607
7369;15315;15398
7370;104;12229
7371;9759;1974
7372;3750;11552
7373;5638;541
7374;7879;15988
7375;10795;5710
7376;13243;4313
7377;6695;7766
7378;3333;9158
7379;2452;15433
7380;2292;6950
7381;11835;1940
7382;5079;14933
7383;4882;1020
7384;2562;10412
7385;10158;11817
7386;11708;7593
7387;12602;200
7388;10700;3838
7389;4237;15823
7390;4936;15842
7391;12514;7504
7392;10817;4080
7393;6096;10289
7394;12420;3441
7395;4031;8253
7396;11382;6061
7397;9838;6668
7398;10277;11759
7399;5452;14578
7400;8113;15749
7401;12610;13356
7402;279;11699
7403;9785;1582
7404;13379;1120
7405;4716;1944
7406;6037;10372
7407;15429;5712
7408;14650;8357
7409;12276;7156
7410;9691;8051
7411;5468;1932
7412;8525;14597
7413;14334;1526
7414;5587;4098
7415;8660;947
7416;12779;4613
7417;1609;9538
7418;7798;9490
7419;8419;9026
7420;8747;10585
7421;9652;2690
7422;5737;1282
7423;14261;5873
7424;7700;13939
7425;14311;10254
7426;7359;4952
7427;14130;2968
7428;3469;9698
7429;6591;871
7430;15187;3090
7431;163;13525
7432;1855;5387
7433;6336;6103
7434;6008;14914
7435;10433;11828
7436;13264;10166
7437;2488;518
7438;3365;536
7439;7151;10158
7440;6249;11717
7441;5720;7001
7442;4600;10340
7443;5990;1086
7444;5484;12681
7445;15436;3003
7446;12298;12845
7447;13748;9174
7448;13715;10429
7449;8997;15267
7450;14157;4481
7451;1436;10243
7452;6439;11039
7453;5298;5846
7454;1773;8088
7455;4828;950
7456;15048;8937
7457;5873;15109
7458;10524;7249
7459;8068;4168
7460;6521;3283
7461;5511;4044
7462;9861;11763
7463;13042;6605
7464;1187;13875
7465;2823;6240
7466;12204;2112
7467;2615;11143
7468;3341;13174
7469;14535;12465
7470;12454;3294
7471;13065;11216
7472;1413;457
7473;8217;7623
7474;6571;11583
7475;1490;8932
7476;4440;13374
7477;14446;11043
7478;14590;3295
7479;6952;3969
7480;11262;5249
7481;12416;15683
7482;4088;2480
7483;13893;12958
7484;10214;868
7485;14563;4772
7486;10010;2521
7487;4197;10146
7488;9309;15148
7489;3644;916
7490;3042;15193
7491;10941;2431
7492;10059;8580
7493;3792;3272
7494;3634;4731
7495;10366;3881
7496;8448;811
7497;12300;3761
7498;6949;15163
7499;8089;15884
7500;7693;13346
7501;14837;12210
7502;7770;7441
7503;15035;11537
7504;15149;13931
7505;10441;8282
7506;12178;6220
7507;8893;15417
7508;4806;8513
7509;10166;10830
7510;10832;3739
7511;11565;15049
7512;10232;12610
7513;12875;12762
7514;9042;5953
7515;6403;1180
7516;5666;12757
7517;3287;766
7518;549;8416
7519;2843;10104
7520;171;15308
7521;2424;7361
7522;2428;7074
7523;10148;2326
7524;8892;5052
7525;14597;4462
7526;2205;12606
7527;10212;2112
7528;3019;5561
7529;13398;9881
7530;3046;4684
7531;9760;8547
7532;8539;15993
7533;7072;8594
7534;8021;17
7535;5627;4695
7536;14887;14315
7537;1968;14412
7538;5863;1382
7539;5812;10345
7540;11357;5246
7541;1368;10744
7542;15087;15996
7543;9011;3957
7544;4131;6025
7545;2581;567
7546;1082;13900
7547;3816;11470
7548;2780;3438
7549;529;12769
7550;7391;7828
7551;6977;10559
7552;2643;1697
7553;6742;3631
7554;5822;6119
7555;2637;12704
7556;4183;2462
7557;14555;3487
7558;749;9276
7559;7435;10797
7560;11080;11831
7561;8427;13500
7562;5032;3262
7563;14350;13931
7564;9528;8039
7565;9797;1886
7566;13364;4295
7567;12459;3430
7568;12979;13022
7569;1749;7911
7570;11133;14022
7571;11276;4018
7572;7169;10132
7573;9899;7549
7574;7820;2041
7575;10289;11611
7576;11092;5989
7577;5271;11794
7578;13384;13935
7579;4232;2382
7580;13451;5365
7581;12996;6835
7582;8272;5182
7583;15262;3577
7584;740;11367
7585;14741;9573
7586;12153;8475
7587;8854;10175
7588;13950;1547
7589;5939;12271
7590;13799;8245
7591;7318;7006
7592;13624;2043
7593;6358;5667
7594;7009;9952
7595;842;2171
7596;14369;15086
7597;1259;10256
7598;2020;769
7599;11725;916
7600;11899;2782
7601;6609;4576
7602;5389;6162
7603;15246;6199
7604;7501;4139
7605;10870;14633
7606;12656;13064
7607;3321;736
7608;13833;2563
7609;1904;11522
7610;4769;12767
7611;12339;6727
7612;12022;3974
7613;6668;12120
7614;1129;6656
7615;2534;14179
7616;12713;8680
7617;12056;15047
7618;531;6418
7619;13102;8954
7620;14104;10096
7621;13754;10191
7622;758;15711
7623;12922;3531
7624;13800;3
7625;2082;14996
7626;9367;8397
7627;6904;6610
7628;1095;10510
7629;2941;10917
7630;6504;11392
7631;8925;10408
7632;4843;4227
7633;5752;11449
7634;13236;2091
7635;6357;7529
7636;1200;15360
7637;1093;3773
7638;11577;8032
7639;3759;10198
7640;9979;765
7641;10207;3058
7642;5492;13089
7643;6220;14455
7644;9073;2047
7645;8505;11466
7646;1017;5312
7647;4882;1686
7648;13363;10484
7649;13625;9994
7650;5974;14930
7651;8387;4045
7652;13081;15340
7653;101;3217
7654;2249;14411
7655;13781;13757
7656;4948;6914
7657;13816;7489
7658;427;8306
7659;13101;12637
7660;4029;8417
7661;5412;3526
7662;14450;10757
7663;3990;4521
7664;10206;12071
7665;1017;15686
7666;9065;3986
7667;585;3723
7668;4915;5833
7669;2822;4523
7670;2980;13372
7671;9876;3709
7672;5073;5013
7673;12864;10120
7674;11635;1269
7675;7681;13210
7676;7514;8361
7677;9662;5359
7678;6781;15021
7679;4276;6065
7680;11237;6282
7681;11071;12826
7682;14715;3430
7683;2532;10474
7684;11460;4840
7685;1017;5713
7686;1495;13116
7687;6387;14624
7688;7576;9062
7689;12259;8085
7690;4144;3649
7691;397;7722
7692;6027;2014
7693;8180;7465
7694;9148;11693
7695;7433;7536
7696;2362;1272
7697;10543;15754
7698;1070;8858
7699;6722;14520
7700;6656;4633
7701;4564;3238
7702;3136;11137
7703;11035;2427
7704;4464;7299
7705;3593;13916
7706;6721;5785
7707;6264;3789
7708;6164;13732
7709;1457;13855
7710;9301;1677
7711;1748;15358
7712;10202;1412
7713;9661;11225
7714;15314;4827
7715;7284;10877
7716;2854;9968
7717;1271;7998
7718;12168;254
7719;3742;9583
7720;11755;1510
7721;8139;7714
7722;13404;8230
7723;12115;4148
7724;628;7259
7725;11030;8488
7726;2325;8736
7727;5790;7252
7728;3444;12145
7729;12845;13909
7730;2047;13851
7731;4673;1359
7732;1826;11278
7733;11966;14457
7734;7196;5475
7735;8794;2748
7736;4754;12622
7737;14761;15891
7738;12227;14202
7739;366;9724
7740;13975;2214
7741;8091;10854
7742;15322;10889
7743;1335;4919
7744;2218;14304
7745;6771;13426
7746;2696;63
7747;13562;14955
7748;12672;9166
7749;3604;6521
7750;3417;12586
7751;724;14296
7752;6714;15247
7753;10208;1089
7754;9204;13451
7755;1399;14823
7756;13813;12446
7757;7897;102
7758;12457;11671
7759;7076;10863
7760;5388;5404
7761;6116;13535
7762;10204;566
7763;2881;1889
7764;5956;91
7765;10971;8456
7766;2910;4473
7767;9851;329
7768;7637;11998
7769;12544;2455
7770;12954;3544
7771;10946;632
7772;5236;5197
7773;11430;11657
7774;13720;1272
7775;10716;12109
7776;4288;13451
7777;14966;5374
7778;9630;15266
7779;11052;652
7780;5835;12318
7781;13050;6918
7782;6210;3309
7783;7246;13070
7784;3517;11247
7785;11679;8428
7786;14793;9789
7787;8724;5628
7788;4898;12316
7789;1977;8970
7790;6497;3830
7791;5142;12482
7792;10628;3899
7793;7811;8106
7794;8595;6048
7795;850;7351
7796;7312;7977
7797;1398;9192
7798;6097;15728
7799;2018;15758
7800;9762;3931
7801;5570;9018
7802;7868;10328
7803;9358;7636
7804;10510;13729
7805;10790;1769
7806;1309;854
7807;9566;15612
7808;3481;11592
7809;12577;6917
7810;10455;10338
7811;7540;9436
7812;14783;6998
7813;4163;8478
7814;7020;14708
7815;8284;3689
7816;14094;7350
7817;9636;14547
7818;6948;11729
7819;9887;9831
7820;9961;3779
7821;1654;14329
7822;3413;5400
7823;6094;3062
7824;4726;5994
7825;4929;4627
7826;12345;5550
7827;3283;81
7828;3316;15483
7829;10964;2433
7830;12807;11895
7831;1773;543
7832;33;7810
7833;4031;14089
7834;7527;3923
7835;6673;1729
7836;10730;2539
7837;8353;789
7838;10886;11919
7839;10947;7212
7840;12708;13956
7841;1993;8930
7842;8542;12685
7843;2205;6626
7844;10686;13513
7845;8177;13565
7846;13807;3073
7847;6922;14630
7848;13095;15828
7849;11561;827
7850;4763;12566
7851;14655;5288
7852;2260;4964
7853;5057;12346
7854;11659;12830
7855;7554;12840
7856;12131;2140
7857;2338;8584
7858;11853;2766
7859;2260;6863
7860;3702;10386
7861;2007;737
7862;11059;2895
7863;9632;2527
7864;9945;12368
7865;3645;14541
7866;8637;14125
7867;12397;1618
7868;3375;6080
7869;3331;4270
7870;2642;10394
7871;9465;257
7872;12815;6014
7873;13574;1025
7874;14574;2073
7875;1200;13452
7876;3592;15417
7877;10048;11833
7878;1608;1166
7879;4435;14837
7880;15315;8006
7881;4790;7552
7882;5118;2762
7883;4388;13259
7884;5660;9327
7885;5523;14323
7886;11844;15149
7887;11539;6780
7888;13759;15189
7889;550;4871
7890;3309;2448
7891;12657;8705
7892;2564;14735
7893;1962;4206
7894;7995;6340
7895;40;3049
7896;11958;574
7897;5788;10084
7898;10345;6044
7899;1119;6167
7900;5913;8820
7901;9548;1433
7902;13368;13212
7903;3108;504
7904;2245;7748
7905;3357;6268
7906;11144;6756
7907;13687;11622
7908;8026;6861
7909;2504;9266
7910;5202;6559
7911;592;15517
7912;10379;9586
7913;8210;3388
7914;7474;11475
7915;1733;9154
7916;2706;5829
7917;6920;14379
7918;2091;9618
7919;11917;5651
7920;6570;4460
7921;7749;15702
7922;4879;13322
7923;13268;10959
7924;7443;4612
7925;12051;485
7926;6578;7146
7927;597;8423
7928;13165;9716
7929;10564;15155
7930;252;13298
7931;14055;11044
7932;6595;1302
7933;15084;3924
7934;7727;12794
7935;3693;15815
7936;13710;10467
7937;3662;11270
7938;6063;14110
7939;14316;40
7940;10230;6901
7941;7948;7686
7942;4961;9909
7943;2397;11171
7944;14583;1611
7945;3697;14086
7946;14238;6391
7947;4764;6822
7948;14934;6781
7949;13582;545
7950;2049;8078
7951;8716;1503
7952;13904;8177
7953;11989;1395
7954;2819;133
7955;5214;14409
7956;5517;5129
7957;12164;10304
7958;3747;11296
7959;9594;260
7960;3060;3168
7961;15058;5316
7962;12378;15601
7963;9632;687
7964;3552;949
7965;11394;1597
7966;3881;11216
7967;13301;11006
7968;9194;4853
7969;14588;15883
7970;1089;8852
7971;2557;6014
7972;6832;10660
7973;7600;13007
7974;2272;3819
7975;5091;12860
7976;6016;14547
7977;7385;1081
7978;3346;8024
7979;2956;2588
7980;5724;4058
7981;1859;11315
7982;4363;8729
7983;2307;3839
7984;7345;3385
7985;15013;10368
7986;6532;5681
7987;13178;2562
7988;13799;12801
7989;961;4911
7990;3430;7983
7991;1627;7299
7992;10473;6239
7993;4620;5105
7994;4357;8208
7995;1127;3623
7996;1916;1052
7997;7767;13445
7998;12387;3775
7999;122;13128
8000;15183;12531
8001;12800;10748
8002;13224;7010
8003;8649;14299
8004;12158;12848
8005;9744;5412
8006;5717;15539
8007;2742;6013
8008;8925;10984
8009;10571;14416
8010;9793;5450
8011;11142;14258
8012;9977;8513
8013;9675;1192
8014;6996;12366
8015;3778;5376
8016;14334;5855
8017;6656;14141
8018;2077;1061
8019;14678;770
8020;266;2560
8021;4116;3692
8022;7390;8954
8023;12229;399
8024;3097;9114
8025;11404;10190
8026;2360;211
8027;3790;10927
8028;11542;4147
8029;4408;7522
8030;10144;13291
8031;1006;6812
8032;7807;7898
8033;14109;1382
8034;1807;11525
8035;13638;10292
8036;6129;1111
8037;9269;4639
8038;9081;4463
8039;2477;910
8040;3581;14205
8041;7118;10139
8042;14223;11066
8043;8703;8044
8044;4381;11808
8045;14096;10724
8046;528;13681
8047;11945;5584
8048;9104;3470
8049;13553;5546
8050;5571;9394
8051;8187;14109
8052;7993;8582
8053;8268;3968
8054;15431;12100
8055;11770;7642
8056;5622;8527
8057;3743;9921
8058;13754;8451
8059;2475;6256
8060;9150;9820
8061;5265;5595
8062;5637;14555
8063;13478;323
8064;329;3294
8065;12585;5138
8066;2579;13694
8067;12929;4184
8068;1044;5528
8069;12750;4871
8070;11093;15320
8071;12100;11086
8072;13395;14884
8073;8740;986
8074;7391;3960
8075;42;6868
8076;15314;684
8077;4464;3906
8078;3009;2747
8079;1310;13696
8080;9211;5343
8081;11903;4354
8082;12107;10977
8083;3537;14995
8084;5417;4623
8085;2642;7396
8086;4295;1291
8087;10887;9531
8088;13914;3430
8089;12304;9328
8090;11494;7922
8091;207;11621
8092;9356;2346
8093;2025;5579
8094;11151;3149
8095;4068;6420
8096;12575;3073
8097;11775;3071
8098;3845;11434
8099;4754;8913
8100;3511;14350
8101;8652;9828
8102;4678;5877
8103;4743;3094
8104;14760;3879
8105;1784;6344
8106;8524;10517
8107;10913;304
8108;4695;9388
8109;9821;8840
8110;9406;13072
8111;13271;4643
8112;7549;3891
8113;602;3364
8114;524;13054
8115;14692;14434
8116;7693;13742
8117;14781;11837
8118;14825;5777
8119;4730;822
8120;14537;14194
8121;6923;823
8122;9857;2142
8123;1071;13126
8124;6374;1421
8125;92;2400
8126;12117;10428
8127;14972;8969
8128;11881;14950
8129;13750;11990
8130;9850;9664
8131;10421;7138
8132;9784;10899
8133;274;3007
8134;9744;4179
8135;5987;7473
8136;8364;12175
8137;14158;7430
8138;13385;12103
8139;1982;8311
8140;6915;13274
8141;1658;15538
8142;7867;12232
8143;12607;5588
8144;7663;15616
8145;14657;1994
8146;13011;8097
8147;13860;15489
8148;12795;3603
8149;4663;9232
8150;1099;5527
8151;6021;1565
8152;6366;6061
8153;4672;332
8154;1256;14214
8155;9485;361
8156;1333;6331
8157;7748;8030
8158;15275;15211
8159;8997;11879
8160;10993;14253
8161;10926;10822
8162;10818;1743
8163;704;11720
8164;95;983
8165;14365;1291
8166;12860;3112
8167;6137;12336
8168;9209;7520
8169;5647;3892
8170;1813;9773
8171;10214;9673
8172;8269;11449
8173;13343;586
8174;14605;3523
8175;3054;3458
8176;892;8961
8177;6450;14948
8178;13300;14137
8179;13614;1578
8180;14593;8933
8181;14449;11980
8182;12258;6440
8183;4876;6585
8184;1283;1051
8185;3338;9700
8186;1586;6821
8187;5279;7073
8188;3409;5101
8189;13355;7252
8190;6132;10980
8191;6438;667
8192;8357;1074
8193;5728;14219
8194;11809;7157
8195;13884;3529
8196;12237;4407
8197;4172;9218
8198;2904;3638
8199;1179;4344
8200;12349;6413
8201;8641;15561
8202;13589;2508
8203;15472;2840
8204;547;5880
8205;3570;9506
8206;9297;12555
8207;13584;6152
8208;12978;11729
8209;13095;3143
8210;15248;13096
8211;13219;15184
8212;11423;7639
8213;4899;12015
8214;5051;6980
8215;5994;655
8216;9028;5194
8217;1145;3359
8218;11560;4315
8219;5692;6079
8220;14402;3156
8221;15050;3870
8222;5537;7589
8223;9995;1807
8224;755;11787
8225;2855;11770
8226;5784;7025
8227;6374;15243
8228;1598;12920
8229;13942;10945
8230;13538;6970
8231;6047;1364
8232;14598;8903
8233;3506;4794
8234;7543;4587
8235;9197;3864
8236;3996;5377
8237;392;11475
8238;3574;13837
8239;13082;7857
8240;11043;1227
8241;1871;6327
8242;8877;10423
8243;2873;13183
8244;3411;6395
8245;6887;13862
8246;11612;7643
8247;11633;778
8248;8028;3175
8249;10607;6913
8250;4786;13019
8251;15219;10765
8252;5265;4791
8253;561;10685
8254;3621;3781
8255;3652;15143
8256;13986;3871
8257;5266;12298
8258;3177;998
8259;10375;14326
8260;710;5873
8261;9535;2817
8262;10402;8777
8263;42;13805
8264;1347;15834
8265;2244;4997
8266;5787;11248
8267;14114;5256
8268;9265;9015
8269;8407;1647
8270;4686;1256
8271;8662;8582
8272;6078;58
8273;6171;1949
8274;3544;15913
8275;13461;5811
8276;7133;6110
8277;9851;2173
8278;10864;9240
8279;7281;14218
8280;3573;7508
8281;687;305
8282;1512;14542
8283;6826;4893
8284;189;2316
8285;3237;1802
8286;7206;6561
8287;1984;10394
8288;2675;2500
8289;370;6542
8290;7262;13646
8291;12791;6687
8292;14925;5226
8293;4436;4474
8294;602;2393
8295;13434;7847
8296;13276;14920
8297;10866;14524
8298;14348;2099
8299;915;3612
8300;690;14692
8301;13857;7080
8302;10775;6114
8303;2738;3470
8304;8251;15242
8305;12595;2567
8306;7283;7280
8307;8320;15903
8308;11355;1286
8309;8609;6629
8310;9145;6895
8311;13394;9860
8312;11620;6417
8313;72;11407
8314;2491;8390
8315;14355;7887
8316;14931;1588
8317;8430;13008
8318;13392;7204
8319;1810;15919
8320;7277;13681
8321;7736;1054
8322;13830;5045
8323;12489;8188
8324;15471;3331
8325;1279;10352
8326;12672;5388
8327;14882;5691
8328;1466;225
8329;13707;3672
8330;12975;6772
8331;860;8297
8332;6942;487
8333;7601;15930
8334;8957;12770
8335;2426;14992
8336;595;2561
8337;2240;2618
8338;9804;11994
8339;5030;917
8340;948;347
8341;11554;14917
8342;11449;4616
8343;2546;3264
8344;6866;14907
8345;5596;8854
8346;10310;3086
8347;7703;10969
8348;10168;11466
8349;14939;3604
8350;2755;2029
8351;6208;8521
8352;2040;2592
8353;588;6946
8354;1933;13019
8355;2337;6654
8356;5096;10593
8357;4227;12481
8358;10576;235
8359;14496;13287
8360;12766;11586
8361;6236;4574
8362;1055;13031
8363;11076;10915
8364;4615;6771
8365;7284;3799
8366;4753;2188
8367;13887;2899
8368;7875;8367
8369;7277;3163
8370;1770;6679
8371;847;9421
8372;7163;13904
8373;10498;13608
8374;9656;11034
8375;14759;2139
8376;8543;4779
8377;13252;10313
8378;7215;9496
8379;15303;7653
8380;3065;4933
8381;2442;145
8382;2032;7456
8383;8846;3143
8384;11523;11155
8385;6303;905
8386;6622;15317
8387;10312;9428
8388;9226;8969
8389;14156;5772
8390;14810;404
8391;622;14966
8392;946;3920
8393;7071;4368
8394;5846;5025
8395;6030;4125
8396;12985;9487
8397;15402;14070
8398;11209;2590
8399;12184;8189
8400;12986;9860
8401;2786;2628
8402;15056;1508
8403;14550;4326
8404;1738;10947
8405;11825;15004
8406;7839;14819
8407;14829;8889
8408;4827;9703
8409;1694;15370
8410;8134;10101
8411;10280;11580
8412;5841;274
8413;6934;5199
8414;5123;1937
8415;438;8146
8416;1163;2415
8417;3676;10185
8418;2554;15613
8419;8860;15777
8420;14150;12890
8421;10084;11007
8422;5599;2096
8423;14980;12927
8424;14845;11619
8425;9021;8539
8426;514;7725
8427;194;7783
8428;10870;12448
8429;639;5564
8430;11363;15038
8431;10914;15542
8432;917;1932
8433;5275;6526
8434;4556;11069
8435;8068;6584
8436;13483;4751
8437;1639;9254
8438;13810;292
8439;8351;3916
8440;9692;9909
8441;2284;13041
8442;12578;8828
8443;1710;14975
8444;14964;7360
8445;6615;7559
8446;15010;14907
8447;7905;8862
8448;6650;12044
8449;7112;2821
8450;6738;14541
8451;4366;834
8452;12063;3775
8453;14348;10917
8454;11892;7066
8455;14514;12520
8456;7682;6505
8457;13332;1149
8458;10911;13098
8459;520;14342
8460;7889;4461
8461;9465;8821
8462;490;13761
8463;10415;15371
8464;5787;13173
8465;9943;15112
8466;3274;14775
8467;9813;8704
8468;12165;1347
8469;7831;13717
8470;13807;10261
8471;5747;4821
8472;11255;13883
8473;5537;2010
8474;3663;12783
8475;3479;15453
8476;11374;6576
8477;7442;11821
8478;8825;7033
8479;14704;14683
8480;9372;136
8481;10517;1073
8482;810;6848
8483;5501;10401
8484;13850;5961
8485;10915;5058
8486;11757;12328
8487;5898;15540
8488;14490;12464
8489;11783;9636
8490;911;5324
8491;5030;9287
8492;7510;881
8493;3150;13724
8494;8139;369
8495;12174;2653
8496;4316;6804
8497;6837;7631
8498;13815;4391
8499;12116;12858
8500;2773;15782
8501;2245;14974
8502;1650;14495
8503;3204;4855
8504;14947;12991
8505;512;13926
8506;4608;12537
8507;15188;9357
8508;1318;14584
8509;13934;5835
8510;3567;9750
8511;9091;8688
8512;11655;1980
8513;1375;6960
8514;4132;12007
8515;6188;2485
8516;12503;6069
8517;9249;3679
8518;8379;12621
8519;1066;14404
8520;14569;6033
8521;12676;9754
8522;8421;3248
8523;6972;15457
8524;3414;13867
8525;5171;5401
8526;8435;9901
8527;9183;14155
8528;4990;10793
8529;257;1394
8530;2718;2924
8531;15113;5841
8532;15120;4076
8533;28;8691
8534;2388;13746
8535;9023;3962
8536;5493;8672
8537;6350;11679
8538;15147;13182
8539;12135;11421
8540;1831;14722
8541;1158;8937
8542;1811;10096
8543;7500;6011
8544;6332;2055
8545;8482;11917
8546;1370;6561
8547;11425;4100
8548;12249;12901
8549;3198;10595
8550;4044;2693
8551;6511;12962
8552;2255;4276
8553;8631;47
8554;11284;3917
8555;925;4563
8556;2374;13852
8557;13602;4356
8558;13469;4732
8559;4757;6164
8560;14407;3847
8561;3962;15083
8562;1259;14030
8563;2937;4911
8564;7931;12791
8565;2686;5516
8566;913;13452
8567;10766;12744
8568;1300;15952
8569;7865;2640
8570;7419;4904
8571;10762;6032
8572;13227;7704
8573;12418;4320
8574;15090;1295
8575;11819;5103
8576;5741;5108
8577;7892;2429
8578;14185;6753
8579;8616;14389
8580;7090;7301
8581;6673;6144
8582;6158;2235
8583;8587;3891
8584;9031;3283
8585;11027;7392
8586;11554;13212
8587;3349;1379
